	Aque_0	Aque_1	Aque_10	Aque_11	Aque_12	Aque_13	Aque_14	Aque_15	Aque_16	Aque_17	Aque_18	Aque_19	Aque_2	Aque_20	Aque_21	Aque_22	Aque_23	Aque_24	Aque_25	Aque_26	Aque_3	Aque_4	Aque_5	Aque_6	Aque_7	Aque_8	Aque_9	Slac_0	Slac_1	Slac_10	Slac_11	Slac_12	Slac_13	Slac_14	Slac_15	Slac_16	Slac_17	Slac_18	Slac_19	Slac_2	Slac_20	Slac_21	Slac_22	Slac_23	Slac_24	Slac_25	Slac_26	Slac_27	Slac_28	Slac_3	Slac_4	Slac_5	Slac_6	Slac_7	Slac_8	Slac_9	Scil_0	Scil_1	Scil_10	Scil_11	Scil_12	Scil_13	Scil_14	Scil_15	Scil_16	Scil_17	Scil_18	Scil_19	Scil_2	Scil_20	Scil_21	Scil_22	Scil_23	Scil_24	Scil_25	Scil_26	Scil_27	Scil_28	Scil_29	Scil_3	Scil_30	Scil_31	Scil_32	Scil_33	Scil_34	Scil_35	Scil_36	Scil_37	Scil_38	Scil_4	Scil_5	Scil_6	Scil_7	Scil_8	Scil_9
Scil_13	0.18360380660620773	0.4055881488514915	0.005044771618439381	0.0038213655564593475	0.002210103290937685	0.0	0.0095519054181966	0.0	0.0051562832983378685	0.04490647050757689	0.02348942879229262	0.001131341865552272	0.03875379721929855	0.0	5.335206716335376e-05	0.0	0.0006359611654669494	0.0017472664114929488	8.691577465709364e-05	0.0003865579048104584	0.0	0.0	0.0	0.11019325742143267	0.0004544811457850558	0.0	0.006024555528158113	0.1170958548838374	0.010396078369094435	0.4112567299831465	0.3001731101914351	0.034906889369602914	0.10863665385383289	0.0350642115189325	0.010654186901958147	0.006402527926817936	0.02075181452448057	0.008915977403068816	0.0	0.013919319452451806	0.008704569201894701	0.00392332094729808	0.0017626434299462628	0.0961301612613377	0.02702967793531753	0.0002835408859604937	0.004541943660228295	0.09476269092150855	0.001419696157770043	0.05970054508829449	0.0733696642064858	0.012992749867188388	0.01137802315919881	0.02311766742953298	0.011826328364033191	0.10196818893526746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_14	0.00559764396629307	0.0013432565339609411	0.012946590872115402	0.0003830460244722578	0.0028318302239838224	0.06777370715904017	0.003543528385210528	0.015575270026009969	0.0017967091886549353	0.0009596950632753145	0.01004034607626084	0.0021585102503736634	0.003537948230387418	0.01891732140125304	0.00025769051455468373	0.0034569743760652625	0.0	0.0	0.0	0.005367990360313187	0.07467590178614121	0.022907255186265407	0.4142899470009618	0.0	0.003764560724605815	0.004250277719181114	0.02129783422468635	0.02081704175842213	0.2883724883532805	0.004038898449376718	0.05096898359835241	0.011360866750546341	0.04125223296836238	0.03516546000459963	0.04360788525580715	0.0	0.00021387570520787716	0.00013406431171821372	0.01120558807814111	0.12351515358100229	0.00013421196173118974	0.00011805346032808849	0.158108502412115	0.0015211875454066454	0.004773377958816538	0.00015430192361860236	0.0	0.0025433260061466763	0.00012586514846771738	0.0676871660366542	0.165706458296689	0.0688597875310986	0.07677839494546618	0.00661335946185642	0.060141405155800666	0.39553557175246634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_15	0.0033708605865330164	0.0006910504339588305	0.002908633944061769	0.0005850089513554419	0.0017130513951079027	0.17434155270143464	0.0013093621646569297	0.026353837381144506	0.0011683848128666995	0.007298818852873969	0.0009499142047052055	0.001063631736490927	0.0011190318352239101	0.09030230773133573	0.0	0.0	0.008472078419021457	0.0002607758438282513	0.0	0.011490570954700848	0.2312889825518008	0.008956311731981215	0.3874835202235388	0.0	0.002251711284226557	0.017868308598660666	0.037663241775312294	0.014608484977666345	0.2914647486970841	0.000279452696191002	0.052786798234887244	0.0028294359735533702	0.13904343877258385	0.004869473219012168	0.008141608601357564	0.0005530300729717037	9.753716161733547e-05	0.00019531436276150997	0.0049550486142194445	0.03299577005812379	0.0	0.0	0.10303655951361246	0.0034886272503830197	0.0004990293185227481	3.573720458324163e-05	0.0013187930935150078	0.006795618233169189	0.0006660311697722314	0.006298122384875089	0.10900832706036392	0.058376355447459796	0.003930085259780288	0.019170074007780497	0.03211010313385106	0.5235569585181521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_16	0.009015381241072302	0.415241283810062	0.0	0.00829238930586569	0.00037884908142634077	0.0	0.00025405180216858724	0.0	0.0	0.00029457556499655637	0.05328467937453003	0.0	0.19098265746240953	0.0	0.0040479229374713235	0.003452268048029548	0.0	0.00048130396269028516	0.0	0.0014059163962573738	0.0	0.0	0.0	0.06631359578949028	0.003036541036971012	0.0	0.0006101721690847833	0.022885511667997904	0.0	0.8282390648590654	0.0002900955762667265	0.05693153104938742	0.0	0.0	0.0017766890035180952	0.0155400534548059	0.04343584782915727	0.0012186053115788406	0.0	0.0021422609115967885	0.29167054195334385	0.008564821850004314	0.05080228479835638	0.015209622888850924	0.00042215940194654915	0.40194338787019407	0.015311410651876528	0.0	0.0	0.006076103149330227	0.0	0.0	0.035694412028916135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_17	0.01181108889103735	0.15796543191467902	0.0021468866370648694	0.0024675635875980894	0.00014577584058830294	0.029457009605496264	0.007230716055979176	0.0031009520222793742	0.012233092173673504	0.0028705967562662055	0.03300488347498974	0.0013828079254315988	0.11125874028013465	0.008640916372156594	0.01783025412321074	0.001123917803354932	0.007515288125571793	0.00046011255078373095	0.0	0.02567523926970695	0.02995618654628012	0.007495500673182191	0.31654163300204785	0.15794006133834332	0.0074101070755996645	0.0029207134146050162	0.01425516937101105	0.03994129255811692	0.18458974976206693	0.3156216090532039	0.002862000817412309	0.043820493292458046	0.013447025886965499	0.00037609437413852034	0.0015286477461397502	0.006183361370865386	0.009189711213834599	0.0009076142232350467	0.0006174912659259845	0.010162372396342973	0.02909455619726472	0.0033988033351462416	0.04412751067460052	0.0002542606698815067	0.0004905356909261347	0.00044011067252263834	0.0004310436093113332	0.0040532588166622445	0.11217854419259965	0.07291576406790926	0.023729598474539784	0.016296195454403726	0.0213372103164371	0.004990424752909019	0.03652576289982353	0.24668962375309694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_18	0.009921223025889093	0.2619817068318443	0.017366960734707705	0.0041622587398784956	0.0009491989472474446	0.0	0.02588743759207479	0.0010687595817744288	0.003041712921095538	0.03289984913309152	0.11856317748403508	0.003397453271456386	0.03750500298539261	0.006367446486559046	0.006803207101290137	0.0003123509740542473	0.00016200960392465777	0.004788816468856355	6.811211612456648e-05	0.0013700286636135184	0.018301430182690714	0.011858624817093828	0.0	0.05014220388612166	0.012270849612709692	0.0	0.00982770517263873	0.01810160180329917	0.05055917942766356	0.29127481637159525	0.021113070436763172	0.10087400940472795	0.08265041361639211	0.00038038434076872584	0.0006753305986207646	0.004021817802454636	0.021009406558028396	0.0027709595035814135	0.0	0.004925433679139896	0.057787541640540493	0.000512950432466948	0.020338106789935317	0.009278509308101939	0.003027524679109272	0.001929639126587759	0.0007507813795029302	0.048373302196255526	0.000385571894849858	0.08033009213007258	0.005414342278340184	0.014309338569956984	0.005159279370739181	0.010190383341655349	0.08058680581259936	0.04533874953208602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_19	0.022383318665868634	0.0	0.047672747044704436	0.0	0.006970273411671722	0.05076379033047089	0.026557399974070334	0.010569019982817502	0.007514950645921496	0.0034586650776433185	0.025415780519032937	0.029841357429296233	0.016630046450014382	0.0	0.00024879890688156577	0.0014235736303283611	0.0069635341721349135	0.0	0.000235802474485534	0.005851143353592459	0.1276297223745262	0.08045636282890485	0.10465551416527823	0.0	0.004829748909983615	0.006651400468280546	0.024947734143973478	0.09644552561605166	0.03381543381791816	0.011283818001748559	0.6975121229858738	0.003856847756125595	0.6475452336786558	0.06054040876647101	0.06494299691309002	0.02691102361994855	0.002986639456227106	0.0017913526037196242	0.001507716939858645	0.050431353872231396	0.00047319288115186577	0.0011476251142240512	0.011529437496137867	0.004945816312819346	0.023189942066607207	6.067862098681956e-05	0.000561192539696383	0.6593898145163626	0.001187027979431661	0.04130296271384543	0.18998885148803332	0.10725570210881401	0.018821903541667136	0.1297269241509086	0.012043673575319908	0.15693871000744114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_2	0.1428214594080512	0.7716384460060097	0.0	0.020363770250063064	0.0	0.0	0.0	0.0	0.0	0.0005736921912922728	0.0865402460235574	0.0	0.630413096991602	0.0	0.0	0.001179653547175271	0.0	0.009764241599579124	0.0	0.0	0.0	0.0	0.0	0.6051479919881504	0.0009033766619549081	0.0	0.0009259454325618094	0.004156913093648575	0.0	0.5674845391803344	0.002018133492095825	0.08938548378110914	0.0	0.006073972932567754	0.0002678537922305544	0.012165380767570838	0.08227627609939359	0.015614348918247723	0.0	0.006794339541321004	0.16177960220999502	0.0006109948649465697	0.006283002216723325	0.05001858405228371	0.0005531892743858243	0.016521030727117844	0.011153656833642561	0.0	0.006026706348503071	0.018550579206808672	0.0009948418651045065	0.0001811053973763723	0.010592231111807524	0.002189566836518293	0.00027424216653924524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_20	0.012330105519034091	0.005322179599865702	0.0	0.5606366498480067	0.43894700729535785	0.0	0.00017037638585720607	0.0018588282789815502	0.0019067466852209745	0.00040577853065752457	0.005193887753054149	0.002355949678910529	0.013249211482523834	0.0	0.004468195814949815	0.005844324575873596	0.004185394700120434	0.0	0.42352497219554275	0.0	0.0	0.0	0.0	0.0	0.8864373773245804	0.0	0.25061320092526973	0.6485627999778171	0.056754078554389284	0.017728348000308397	0.0	0.0	0.0034727495550622585	0.0	0.0	0.9985449721547219	0.009496500031531945	0.5236760803453973	0.0010027930469521293	0.0	0.20539991760442416	0.561658355096424	0.0	0.025281214742669717	0.0005817435523138352	0.025116183563026202	0.03751883807442714	0.0005580978651371111	0.0	0.04438037538771162	0.0	0.0	0.0	0.41669225744285165	0.013774556719645706	0.003019536730780345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_21	0.056783431552489196	0.14581549113930375	0.01258992490237068	0.018525110733761948	0.0023629599286932373	0.11471477508135464	0.017996714185049594	0.007268338731540039	0.0019132263507979255	0.0804105029533905	0.004392741792558276	0.0012938419651581663	0.04140647640012194	0.023047939292348857	0.0003660535559789224	0.0010798620083275834	0.023094518502063337	0.0	0.0	0.0	0.04950349966884275	0.010033018870096562	0.11394489961742175	0.020682591029852815	0.010206055484660356	0.0017906223046873309	0.02082694657537956	0.6445378593659523	0.15515830038693046	0.5830516366442431	0.012588960453751703	0.005562828270019052	0.040248211811190156	0.0	0.002372975884874954	0.00019265879464003762	0.0002651541038725155	0.0	0.00038299273902102625	0.005110009512088846	0.010506335752205016	0.02733774574682412	0.18997968925360748	0.00523890877300756	0.0003343258128429168	0.0006050894050621202	0.003561124266792412	0.005966837425144053	0.0	0.24373896363597108	0.056464424459906834	0.008734659626489746	0.007246828609270577	0.024151562318464305	0.08417777595728573	0.17133214825906748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_22	0.005882860058810281	0.0014590804408388116	0.00424550804280106	0.0007182810156553004	0.0021800193672277786	0.1023969073080365	0.005869329880957086	0.018303983040892466	0.020571100863824094	0.0016528501706750721	0.027213372612876173	0.006267099375980184	0.0	0.00012147795677854351	0.0014503220518283194	0.005493625974258507	0.011842935128014938	6.166564657555665e-05	0.0008209867863375426	0.005717846320248859	0.05375822419288662	0.03856379033565765	0.3363641423003648	0.0	0.008376556024799989	0.0026803421302653363	0.008651506436041144	0.006150867414819816	0.1033265632369172	0.007160596935675109	0.045223179518251576	0.06626470845153822	0.0021339192551050176	0.14458818794472988	0.20861076912707865	0.0	0.004786978241047747	0.00014537771691942265	0.0011730799711959538	0.40740461547712686	0.0003571227832136094	0.00011934439769384231	0.18881368311946461	0.015142460750320963	0.020994684442534668	0.000523443306189603	0.0017701799361564553	0.0	0.000223252828472322	0.017340321072023067	0.2949608727298905	0.2806647167703977	0.2866296878041676	0.0034345893637075615	0.003162983182231724	0.05500404791861311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_23	0.0	0.0	0.08020519966004673	0.0	0.027635911547787866	0.007327483045247633	0.007945842182821811	0.048320703587716604	0.0	0.012659343747180783	0.0	0.01108966685121039	0.0	0.04622157019456935	0.0	0.0015553225993882864	0.0	0.0	0.0	0.0	0.11306236313165999	0.06421208447671664	0.6781007353455535	0.0	0.0	0.06099332874033688	0.004323787913934672	0.0	0.3844526189899392	0.0	0.0005826474478701977	0.0	0.0632241158879452	0.00863728402638161	0.19371813740613653	0.0	0.003416084332311959	0.0001992233640220357	0.1275979706835541	0.03510860097201515	0.0	0.0	0.0	0.0012997067672157526	0.0	0.0	0.0	0.0	0.0	0.0	0.12645862205378836	0.1123645060735099	0.005719591887260367	0.007813653535610438	0.013488335922748975	0.7884179423357356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_24	0.0	0.0	0.2026381034506915	0.0	0.05284744392582248	0.0698888891998655	0.0	0.2702065357797066	0.007001037380263568	0.00010189456697589968	0.0	0.017882919277500315	0.0	0.16743326687505747	0.0	0.0	0.0	0.0	0.0	0.0	0.4529883477391269	0.46667794675169105	0.8044454088319515	0.0	0.002591729657440162	0.7138309679990239	0.005902471892089973	0.005606824672538923	0.3298635903034916	0.0	0.0011084584779289535	9.165901631010662e-05	0.08189466989662758	0.036529870553215535	0.2778566008023272	0.0	0.019380035542982003	0.0009311985938094756	0.0145877830955494	0.11322948275495955	0.0	0.0	0.0	0.0	0.0	0.0	0.00014986891969874408	0.0	0.0	0.0	0.587371781242277	0.3066226441994048	0.018986491229615328	0.05059223719647073	0.04486229201372817	0.8686024890697908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_25	0.04197291017602982	0.018683427876435496	0.0	0.02573427668597849	0.0003852482301510486	0.024368742870578435	0.03872016281651504	0.0	0.0001267738449852957	0.007358150447268288	0.028112499556264537	0.0005101973061264256	0.05316935191889027	0.0	0.0018288924238023432	0.006527038909012392	0.021415666775052182	0.0	0.0	0.014311411499670645	0.0026638017289202405	0.015456494016030869	0.0	0.032911254760685585	0.01601265505187844	0.0	0.011134940373064364	0.051318802413805466	0.07945795729291359	0.02825017088797107	0.0008618935777196867	0.07075104197714223	0.004358618866586899	0.00427126795554846	0.001048052004531966	0.002366646076093369	0.037741216213346696	0.003014875638329587	0.00043813685736542876	0.03664289525458812	0.03069627009587002	0.0046896984235866145	0.07713852023915618	0.011771377795236378	0.001855719543244104	0.0015423780851857257	0.0010607508875979303	0.0006573446479755747	0.0039807380151994625	0.2111196280437734	0.005982001435508517	0.011808922752631184	0.027494358850737848	0.025963520537097773	0.056619862703125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_26	0.00039320184524293145	0.09597358523150744	0.0	0.0049199147330600546	8.315546072334347e-05	0.0	0.00021133496965654335	0.0	4.489190785055545e-05	0.0	0.06972011917269408	0.0	0.08393878072252729	0.0	0.0019332065766645532	0.0021135083227462477	0.0003036272700404294	0.0	0.0	0.002006286566689993	0.0	0.0009252798906345417	0.0	0.08977766678708084	0.0038041279510851907	0.0	0.003281868450424677	0.0013633610101350876	0.0016674202532356418	0.2700738371973369	0.00017109228673841125	0.06629540829897082	0.0008631412624146408	0.0003903980890180351	0.0006628290852709385	0.000620702579053868	0.002893738866019547	0.0001101287151797933	0.0	0.02234476479672169	0.07093893340532076	0.0004536214911070261	0.0324755525114113	0.006938239536158958	0.0003663865224753758	9.979976549844311e-05	0.00010288267178979746	0.0	0.0028899917225645505	0.00277758958886471	0.00015737199395549092	0.001689803981786444	0.011432608162804656	0.0002839913052402616	0.0001233489618426757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_27	0.0	0.024310869585514053	0.0	0.0007426674722605608	0.00043803734215429357	0.0	0.00027085041714197255	0.0	0.0	0.0006283583626970267	0.27081106399817184	0.0	0.02594402662347267	0.0	0.003119159345025604	0.0007900614056283943	0.0	0.0	0.0	0.0	0.0	0.00015627379148512854	0.0	0.0049314393364547305	0.0007279824983477414	0.0	0.0	0.0	0.0	0.4062276498068422	0.0	0.26819375528459966	0.0	0.004234247924390247	0.0005554089778884918	0.011498872588218308	0.19067948702274667	0.0013305648255908394	0.0	0.0	0.0	0.0	0.0	0.028651422658137592	0.013070435108796411	0.010978332839092816	0.0005745923143992263	0.0	0.006463271302245828	0.0	0.0002447670893446258	0.0030914421017851357	0.07088793846944266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_28	0.00034068327641923667	0.01957066725835325	0.0	0.060337453029900734	0.003793823227198448	0.0	0.0008072399859996131	0.0003560492976293247	0.0027260135114079527	0.0	0.0003864396346812133	0.004655806436939281	0.007691278174228768	0.0	0.0	0.04939590667198696	0.0	0.0	0.00046906456335092184	0.0	0.0	0.0	0.0	0.0018674627857882468	0.5309015812942428	0.00972215354212173	0.08429588486665558	0.7876988696547109	0.011659720877801873	0.12806686773476403	0.0	0.0	0.0011787976930303218	0.0	0.0	0.0028300874646534054	0.007361703294428738	0.5252573143364987	0.00020232735923913806	0.0	0.21962335589793422	0.12114627982974531	0.007000688944675202	0.3061574352138641	0.0	0.00498707451614709	0.0005310930877449745	0.0	0.0004798076692088607	0.02983382665999697	0.0	0.0	0.0	0.7908159389954188	0.010015888569171221	0.02055392674901138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_29	0.0011058638899558062	0.06097964254733722	0.0	0.0009103700555402322	0.001331804151473443	0.0	0.03012757031926211	0.0	0.0	0.2417297602461279	0.08746403701213665	0.0	0.1633215626301532	0.0	0.0006791343259024407	0.001785600646331327	0.0003451593425496309	0.18408728504830527	0.0	0.0	0.0	0.0	0.0	0.028171419686765547	0.0012405588437670403	0.0	0.0018994347389950186	0.0	0.0	0.10580078708840464	0.0	0.37165846409354	0.0	0.00011915654880076569	0.0	0.0012660478353660964	0.01394978194024834	0.019085103886214608	0.0	0.002058606437838035	0.16920846152842076	0.0002950430645312507	0.0	0.009181199209507374	0.0013660953709652636	0.0016154474941052668	0.0009061224533613258	0.0	0.00035968545949844764	0.4076448870225734	0.00043799720301298373	0.0	0.0019379016908091964	0.0001265327331039511	0.03954460278353589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_3	0.14695731115911528	0.5320691553344201	0.0	0.02264136372142868	0.0022301829918235424	0.00034149794444057936	0.0006702307855120196	0.0	0.0008523068172367502	0.0002892532728859098	0.07934802089411822	0.00010921240366922342	0.29576095815225795	0.0	0.007519921520487196	0.0036985582447986963	0.011725560826833497	0.017391783636153617	0.018065345309850538	0.021406557700864765	0.0	0.0012935506359073976	0.0	0.21026311751732277	0.006409532030017534	0.0	0.004202950247087734	0.007723614048405292	0.0019051607705025716	0.4871692415815055	0.0	0.26513332582469734	0.00019742622947111366	9.105610747864998e-05	0.0018742493910395852	0.027632307704471927	0.2349922741370011	0.018037071055448876	0.0	0.006142193163267688	0.34295734226512276	0.0012012976499162172	0.15801939133889867	0.029769434130127087	0.0039345123046209424	0.031284281456362965	0.005173098923801004	0.0	0.00541902960997344	0.062103317831708006	0.00014321602752110106	0.00245008272070795	0.005944921604450704	0.013776506198859626	0.0022900446721653553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_30	0.007940678659263123	0.0194936565613622	0.0	0.001750460999893485	0.0023708237865026323	0.0	0.12260769223387893	0.0	0.0003748586416125848	0.02180602817119029	0.011964230353350359	0.00016875572406300238	0.04782339536836562	0.0	0.0009366610710826462	0.001845118263570169	0.001978382636368463	0.017304973450454213	0.0	5.6641854567996386e-05	0.0	0.003379266327941379	0.0	0.008757316326502044	0.007918033584746003	0.0	0.0007703086967531097	0.04875215729315422	0.04600943994692696	0.014229707051178125	0.0018400758095079319	0.02630398996357567	0.021263187934875662	0.0	7.582281743191405e-05	0.002117909735399401	0.001401990154283811	0.0005224559773615785	0.00018831801667295992	0.0036658181789591205	0.22754967331215042	0.0004357118400973543	0.00052560298130117	0.005275092992667716	0.0	4.373898109511325e-05	0.0005439854484787402	0.01963163352308956	0.0	0.2016069206358872	0.0025381930886901024	0.00015632811293370816	0.0039795649391540944	0.012705505493776099	0.13334787256872033	0.0011921554631855254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_31	0.06715876882257316	0.0008125862799608719	0.0	0.14378425482208773	0.0001224703107704194	0.0	0.0	0.0	0.0	0.0	0.0	0.0001957740781055674	0.10279131936765204	0.0	0.0004423381714340932	0.024858604338919586	0.0	0.0	0.006007047919588901	0.0	0.0	0.0005691043822738014	0.0	0.004620625165897384	0.0508246824984819	0.0	0.016741330874967618	0.08429844777540926	0.0068079398700836265	0.00925198466889553	0.0	0.0	0.0009621596832549338	0.0	0.0	0.004986813006905346	0.013992068850753093	0.7985209670413073	0.00034977526256894264	0.0	0.018407937234912474	0.0059480764942556105	0.0	0.026462368644009786	0.0005364664498527434	0.0005125156304517358	0.0003607424686460449	0.0	0.0	0.010358873161671323	0.0	0.0	0.0	0.3667981645475301	0.0001749689034172623	0.0013043668842134563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Scil_32	0.08274277436938354	0.0237161545193025	0.029287594920667424	0.004245383334745381	0.004561037052975801	0.0018542437297884924	0.00027098401200340586	0.0008919260314173888	0.0	0.0	0.0015616904540405878	0.0023060886985312038	0.08482654516123748	0.0036080009417056823	0.0	0.0016570235487171569	0.0	0.0004699368500720301	0.0	0.0	0.023628282862642267	0.019656265507272678	0.00709103059985749	0.007436469725011352	0.061902912892088734	0.04019912254861556	0.03108059651390676	0.2930161268437951	0.06891960279158713	0.02924057933520644	0.0	0.0	0.008411402629406777	0.0001632862994201917	0.00028416053062932004	0.015912092263801712	0.0007811616904018709	0.02138116516991152	0.0018457460285601051	0.0	0.17389618508063748	0.06060429004668209	0.006719098396986945	0.013035293694868572	0.0	0.00045810491421771827	0.000304113814356937	0.00017195063174676987	0.0	0.019811903787486783	0.000997329886987846	0.0001207198526916556	0.0	0.19465844544407104	0.015829387486072228	0.14136656969747957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
