Aque_Archaeo_1;Scil_0	Aque_Archaeo_1;Scil_0_pval1	Aque_Archaeo_1;Scil_0_pval2	Aque_Archaeo_1;Scil_10	Aque_Archaeo_1;Scil_10_pval1	Aque_Archaeo_1;Scil_10_pval2	Aque_Archaeo_1;Scil_2	Aque_Archaeo_1;Scil_2_pval1	Aque_Archaeo_1;Scil_2_pval2	Aque_Archaeo_1;Scil_3	Aque_Archaeo_1;Scil_3_pval1	Aque_Archaeo_1;Scil_3_pval2	Aque_Archaeo_1;Scil_32	Aque_Archaeo_1;Scil_32_pval1	Aque_Archaeo_1;Scil_32_pval2	Aque_Archaeo_1;Scil_4	Aque_Archaeo_1;Scil_4_pval1	Aque_Archaeo_1;Scil_4_pval2	Aque_Archaeo_1;Scil_5	Aque_Archaeo_1;Scil_5_pval1	Aque_Archaeo_1;Scil_5_pval2	Aque_Archaeo_1;Scil_8	Aque_Archaeo_1;Scil_8_pval1	Aque_Archaeo_1;Scil_8_pval2	Aque_Archaeo_1;Scil_9	Aque_Archaeo_1;Scil_9_pval1	Aque_Archaeo_1;Scil_9_pval2	Aque_Choano_to_pinaco;Scil_15	Aque_Choano_to_pinaco;Scil_15_pval1	Aque_Choano_to_pinaco;Scil_15_pval2	Aque_Choanocytes_1;Scil_1	Aque_Choanocytes_1;Scil_1_pval1	Aque_Choanocytes_1;Scil_1_pval2	Aque_Choanocytes_2;Scil_0	Aque_Choanocytes_2;Scil_0_pval1	Aque_Choanocytes_2;Scil_0_pval2	Aque_Choanocytes_2;Scil_1	Aque_Choanocytes_2;Scil_1_pval1	Aque_Choanocytes_2;Scil_1_pval2	Aque_Choanocytes_2;Scil_11	Aque_Choanocytes_2;Scil_11_pval1	Aque_Choanocytes_2;Scil_11_pval2	Aque_Choanocytes_2;Scil_13	Aque_Choanocytes_2;Scil_13_pval1	Aque_Choanocytes_2;Scil_13_pval2	Aque_Choanocytes_2;Scil_16	Aque_Choanocytes_2;Scil_16_pval1	Aque_Choanocytes_2;Scil_16_pval2	Aque_Choanocytes_2;Scil_2	Aque_Choanocytes_2;Scil_2_pval1	Aque_Choanocytes_2;Scil_2_pval2	Aque_Choanocytes_2;Scil_20	Aque_Choanocytes_2;Scil_20_pval1	Aque_Choanocytes_2;Scil_20_pval2	Aque_Choanocytes_2;Scil_3	Aque_Choanocytes_2;Scil_3_pval1	Aque_Choanocytes_2;Scil_3_pval2	Aque_Choanocytes_2;Scil_6	Aque_Choanocytes_2;Scil_6_pval1	Aque_Choanocytes_2;Scil_6_pval2	Aque_Choanocytes_2;Scil_7	Aque_Choanocytes_2;Scil_7_pval1	Aque_Choanocytes_2;Scil_7_pval2	Aque_Pinaco_1;Scil_15	Aque_Pinaco_1;Scil_15_pval1	Aque_Pinaco_1;Scil_15_pval2	Aque_Pinaco_1;Scil_21	Aque_Pinaco_1;Scil_21_pval1	Aque_Pinaco_1;Scil_21_pval2	Aque_Pinaco_2;Scil_15	Aque_Pinaco_2;Scil_15_pval1	Aque_Pinaco_2;Scil_15_pval2
Aque_Aqu2.1.36579-001;Scil_g2206	1.3401575227138799e-05	0.0012785850026047498										Aque_Aqu2.1.37127-001;Scil_g10022	3.4100710983951623e-73	1.7091337849726375e-22	Aque_Aqu2.1.36579-001;Scil_g2206	1.3401575227138799e-05	4.3554329439382163e-13	Aque_Aqu2.1.36263-001;Scil_g3347	1.778679896019185e-56	4.604286123432527e-34	Aque_Aqu2.1.39927-001;Scil_g1638	2.100681945699731e-42	3.0178571557050588e-05																																																
Aque_Aqu2.1.27224-001;Scil_g1638	6.85573730359377e-63	0.0004271960310924804										Aque_Aqu2.1.23796-001;Scil_g9973	4.4899166284703606e-08	5.447180636263979e-21	Aque_Aqu2.1.34889-001;Scil_g928	5.140233485381033e-67	6.414252918174505e-21	Aque_Aqu2.1.37079-001;Scil_g176	6.987535709667499e-114	0.0002785837921453434	Aque_Aqu2.1.23371-001;Scil_g9815	4.669598436086237e-22	1.1934306633437498e-13																																																
Aque_Aqu2.1.23796-001;Scil_g9973	4.4899166284703606e-08	0.0002908069200599772										Aque_Aqu2.1.37818-001;Scil_g13687	1.1042169105070999e-65	1.9469606386252242e-05	Aque_Aqu2.1.31383-001;Scil_g6478	9.523828346058124e-51	7.657793619912689e-41	Aque_Aqu2.1.32946-001;Scil_g548	3.198548394219795e-57	4.213936930958032e-23	Aque_Aqu2.1.42605-001;Scil_g6760	9.509180868415106e-59	6.038487703980014e-20																																																
Aque_Aqu2.1.42546-001;Scil_g6498	3.5093384982538397e-07	2.080699871635012e-18										Aque_Aqu2.1.27243-001;Scil_g8996	5.067889401094206e-09	6.099162474381795e-16	Aque_Aqu2.1.23371-001;Scil_g9815	4.669598436086237e-22	7.350012897739928e-17	Aque_Aqu2.1.36263-001;Scil_g354	1.778679896019185e-56	8.132572916778306e-32	Aque_Aqu2.1.24541-001;Scil_g8569	2.344168441479099e-143	3.2171001510938283e-22																																																
Aque_Aqu2.1.44246-001;Scil_g1970	7.348281244918552e-80	4.6578762203136525e-11										Aque_Aqu2.1.34344-001;Scil_g119	4.469710923167695e-16	4.1210061798740633e-33	Aque_Aqu2.1.24985-001;Scil_g9168	2.648227574502731e-19	4.2906318054194623e-13	Aque_Aqu2.1.27243-001;Scil_g8996	5.067889401094206e-09	8.87452004390187e-30	Aque_Aqu2.1.37818-001;Scil_g8569	1.1042169105070999e-65	3.2171001510938283e-22																																																
Aque_Aqu2.1.41587-001;Scil_g1638	6.284211007424334e-22	0.0004271960310924804										Aque_Aqu2.1.34374-001;Scil_g12129	1.4390603500282076e-48	8.462894372974247e-32	Aque_Aqu2.1.29496-001;Scil_g208	1.2768054689113486e-36	5.112190305276968e-06	Aque_Aqu2.1.39784-001;Scil_g8784	1.5219993781510476e-58	9.497038272762346e-47	Aque_Aqu2.1.40997-001;Scil_g8299	2.3806102975701186e-10	8.388113313311651e-23																																																
Aque_Aqu2.1.43623-001;Scil_g8784	2.967833146368427e-22	8.377143649397441e-13										Aque_Aqu2.1.39927-001;Scil_g1638	2.100681945699731e-42	1.837014482864839e-32	Aque_Aqu2.1.27224-001;Scil_g1638	6.85573730359377e-63	1.0623634106631545e-07	Aque_Aqu2.1.24985-001;Scil_g9168	2.648227574502731e-19	3.3311898473371216e-29	Aque_Aqu2.1.18089-001;Scil_g10793	2.3222255630625573e-12	3.993452082805753e-14																																																
Aque_Aqu2.1.37888-001;Scil_g2206	1.1074993725506151e-05	0.0012785850026047498										Aque_Aqu2.1.39784-001;Scil_g9453	1.5219993781510476e-58	4.690281247167611e-32	Aque_Aqu2.1.18089-001;Scil_g10793	2.3222255630625573e-12	6.645196967260229e-16	Aque_Aqu2.1.31383-001;Scil_g6478	9.523828346058124e-51	1.7899229321763695e-31	Aque_Aqu2.1.31383-001;Scil_g6478	9.523828346058124e-51	3.839955965161174e-17																																																
Aque_Aqu2.1.31578-001;Scil_g3074	8.586407622992138e-19	2.6044948957731563e-40										Aque_Aqu2.1.43276-001;Scil_g9800	1.0182416073641277e-129	1.0864233259201773e-14	Aque_Aqu2.1.44059-001;Scil_g3256	3.328730512336417e-05	1.1449812952683337e-15	Aque_Aqu2.1.23371-001;Scil_g9815	4.669598436086237e-22	3.640038565441318e-41	Aque_Aqu2.1.44246-001;Scil_g1638	7.348281244918552e-80	3.0178571557050588e-05																																																
Aque_Aqu2.1.37095-001;Scil_g6760	1.7138617390298075e-107	1.2927418751955122e-24										Aque_Aqu2.1.34476-001;Scil_g10401	1.1365096649262665e-143	2.0518147652732517e-25	Aque_Aqu2.1.40997-001;Scil_g8299	2.3806102975701186e-10	3.011579951366906e-08	Aque_Aqu2.1.24541-001;Scil_g8569	2.344168441479099e-143	1.8132812085419042e-29	Aque_Aqu2.1.37095-001;Scil_g6760	1.7138617390298075e-107	6.038487703980014e-20																																																
Aque_Aqu2.1.27809-001;Scil_g4134	2.3643424405959376e-49	6.473012715760132e-06										Aque_Aqu2.1.39784-001;Scil_g8784	1.5219993781510476e-58	3.498773764016909e-26	Aque_Aqu2.1.23796-001;Scil_g9973	4.4899166284703606e-08	9.287429578648774e-16	Aque_Aqu2.1.37121-001;Scil_g2819	2.3401256518012982e-05	8.293371098541622e-94	Aque_Aqu2.1.38605-001;Scil_g12526	1.0933182551060714e-65	1.7882791370799585e-05																																																
Aque_Aqu2.1.42605-001;Scil_g6760	9.509180868415106e-59	1.2927418751955122e-24										Aque_Aqu2.1.31586-001;Scil_g2493	6.035842798121547e-07	5.463978470337604e-32	Aque_Aqu2.1.44246-001;Scil_g1638	7.348281244918552e-80	1.0623634106631545e-07	Aque_Aqu2.1.29497-001;Scil_g208	1.613969228591092e-36	1.8779606520682025e-172	Aque_Aqu2.1.37121-001;Scil_g2819	2.3401256518012982e-05	5.616944485933881e-21																																																
Aque_Aqu2.1.03528-001;Scil_g2790	2.524224078298844e-07	4.083664010204374e-12										Aque_Aqu2.1.36105-001;Scil_g6454	8.927728054109878e-36	4.0440999607879435e-21	Aque_Aqu2.1.43558-001;Scil_g9800	3.1472571512040617e-06	1.3775837916420375e-52	Aque_Aqu2.1.29134-001;Scil_g3738	2.8373595677325286e-12	9.853640597342069e-44	Aque_Aqu2.1.39784-001;Scil_g8784	1.5219993781510476e-58	3.909906215008522e-15																																																
Aque_Aqu2.1.38735-001;Scil_g283	3.575419685973744e-06	1.0755237906388229e-14										Aque_Aqu2.1.35141-001;Scil_g1526	6.369627006647753e-61	4.158170796581489e-15	Aque_Aqu2.1.16571-001;Scil_g10997	1.4059944144213117e-22	1.057361968941377e-12	Aque_Aqu2.1.16571-001;Scil_g10997	1.4059944144213117e-22	3.223833683114554e-43	Aque_Aqu2.1.29496-001;Scil_g208	1.2768054689113486e-36	1.7566940893103617e-05																																																
Aque_Aqu2.1.22535-001;Scil_g512	7.166399470023436e-67	9.045393593074876e-46										Aque_Aqu2.1.18813-001;Scil_g2393	1.5941414811933208e-143	3.5421110097458034e-31	Aque_Aqu2.1.37818-001;Scil_g8569	1.1042169105070999e-65	2.851381014143294e-14	Aque_Aqu2.1.18098-001;Scil_g2206	0.0002927017614354168	1.0658926288461982e-67	Aque_Aqu2.1.36579-001;Scil_g2206	1.3401575227138799e-05	1.1405812498951537e-13																																																
Aque_Aqu2.1.44280-001;Scil_g11800	2.5416558571866295e-31	1.6894970150119473e-07										Aque_Aqu2.1.28194-001;Scil_g8784	1.444625855187625e-59	3.498773764016909e-26	Aque_Aqu2.1.39927-001;Scil_g1638	2.100681945699731e-42	1.0623634106631545e-07	Aque_Aqu2.1.27809-001;Scil_g4134	2.3643424405959376e-49	2.479877608432003e-35	Aque_Aqu2.1.28194-001;Scil_g8784	1.444625855187625e-59	3.909906215008522e-15																																																
Aque_Aqu2.1.27307-001;Scil_g512	5.4316044416240484e-21	9.045393593074876e-46										Aque_Aqu2.1.28194-001;Scil_g9453	1.444625855187625e-59	4.690281247167611e-32	Aque_Aqu2.1.37121-001;Scil_g2819	2.3401256518012982e-05	4.904152544389536e-39	Aque_Aqu2.1.34340-001;Scil_g9966	3.6337540168507325e-117	1.1605418751792439e-14	Aque_Aqu2.1.37888-001;Scil_g2206	1.1074993725506151e-05	1.1405812498951537e-13																																																
Aque_Aqu2.1.35749-001;Scil_g2045	1.2546820677197086e-26	1.7355587086330896e-15										Aque_Aqu2.1.37888-001;Scil_g10793	1.1074993725506151e-05	2.7237528233516897e-30	Aque_Aqu2.1.37888-001;Scil_g2206	1.1074993725506151e-05	4.3554329439382163e-13	Aque_Aqu2.1.38735-001;Scil_g283	3.575419685973744e-06	4.6117524101800895e-28	Aque_Aqu2.1.38735-001;Scil_g283	3.575419685973744e-06	1.0286440667326681e-17																																																
Aque_Aqu2.1.37082-001;Scil_g10145	2.1405282321111328e-32	4.2975807816568975e-31										Aque_Aqu2.1.21084-001;Scil_g9931	5.175422506174251e-16	1.8937545532321064e-31	Aque_Aqu2.1.35102-001;Scil_g13155	1.0235518336439858e-13	3.087385800055749e-17	Aque_Aqu2.1.29077-001;Scil_g119	3.031435493306638e-15	8.347908495673798e-36	Aque_Aqu2.1.37816-001;Scil_g9048	5.351220243248752e-65	4.048815639560096e-15																																																
Aque_Aqu2.1.38435-001;Scil_g9048	3.2496804617101288e-21	8.528631185506482e-17										Aque_Aqu2.1.34140-001;Scil_g5780	8.624609785310953e-08	4.621149887453691e-35	Aque_Aqu2.1.42546-001;Scil_g6498	3.5093384982538397e-07	6.562952370439655e-19	Aque_Aqu2.1.37888-001;Scil_g2206	1.1074993725506151e-05	1.0658926288461982e-67	Aque_Aqu2.1.38435-001;Scil_g9048	3.2496804617101288e-21	4.048815639560096e-15																																																
Aque_Aqu2.1.43276-001;Scil_g9048	1.0182416073641277e-129	8.528631185506482e-17										Aque_Aqu2.1.29077-001;Scil_g119	3.031435493306638e-15	4.1210061798740633e-33	Aque_Aqu2.1.37095-001;Scil_g6760	1.7138617390298075e-107	3.823161925933004e-20	Aque_Aqu2.1.29076-001;Scil_g119	1.6735204441251737e-27	8.347908495673798e-36	Aque_Aqu2.1.31578-001;Scil_g3074	8.586407622992138e-19	5.0999119829770476e-23																																																
Aque_Aqu2.1.37888-001;Scil_g10793	1.1074993725506151e-05	2.2837138394226676e-13										Aque_Aqu2.1.34340-001;Scil_g9951	3.6337540168507325e-117	5.911270700215866e-25	Aque_Aqu2.1.18098-001;Scil_g2206	0.0002927017614354168	4.3554329439382163e-13	Aque_Aqu2.1.43623-001;Scil_g8784	2.967833146368427e-22	9.497038272762346e-47	Aque_Aqu2.1.34476-001;Scil_g10401	1.1365096649262665e-143	7.378509740096536e-05																																																
Aque_Aqu2.1.32713-001;Scil_g9048	2.6072070909321647e-14	8.528631185506482e-17										Aque_Aqu2.1.38196-001;Scil_g3312	2.7056507229478046e-24	2.890649901324934e-30	Aque_Aqu2.1.39201-001;Scil_g5203	7.815203465075636e-11	1.104629470405453e-08	Aque_Aqu2.1.42605-001;Scil_g6760	9.509180868415106e-59	1.5440487202060859e-35	Aque_Aqu2.1.44280-001;Scil_g11800	2.5416558571866295e-31	4.751465864677058e-12																																																
Aque_Aqu2.1.40665-001;Scil_g3312	8.115709961538107e-35	0.0010380959633686673										Aque_Aqu2.1.43623-001;Scil_g8784	2.967833146368427e-22	3.498773764016909e-26	Aque_Aqu2.1.03528-001;Scil_g2790	2.524224078298844e-07	1.9682995802801132e-26	Aque_Aqu2.1.44246-001;Scil_g2125	7.348281244918552e-80	1.4181657206334714e-43	Aque_Aqu2.1.27224-001;Scil_g1638	6.85573730359377e-63	3.0178571557050588e-05																																																
Aque_Aqu2.1.37713-001;Scil_g9048	1.7092280498504553e-19	8.528631185506482e-17										Aque_Aqu2.1.43623-001;Scil_g9453	2.967833146368427e-22	4.690281247167611e-32	Aque_Aqu2.1.29134-001;Scil_g3738	2.8373595677325286e-12	2.2882190806772358e-33	Aque_Aqu2.1.39927-001;Scil_g2125	2.100681945699731e-42	1.4181657206334714e-43	Aque_Aqu2.1.21070-001;Scil_g11267	3.312065753504341e-07	1.8719427909843677e-46																																																
Aque_Aqu2.1.39201-001;Scil_g5203	7.815203465075636e-11	0.0009096274884998317										Aque_Aqu2.1.41302-001;Scil_g863	3.049277438668542e-10	1.0837152298551706e-35	Aque_Aqu2.1.34340-001;Scil_g9966	3.6337540168507325e-117	6.701180139415504e-09	Aque_Aqu2.1.35102-001;Scil_g13155	1.0235518336439858e-13	5.1245545682135905e-36	Aque_Aqu2.1.43276-001;Scil_g9048	1.0182416073641277e-129	4.048815639560096e-15																																																
Aque_Aqu2.1.37816-001;Scil_g9048	5.351220243248752e-65	8.528631185506482e-17										Aque_Aqu2.1.40411-001;Scil_g9331	2.2516488763377489e-07	7.45742043027554e-34	Aque_Aqu2.1.37888-001;Scil_g10793	1.1074993725506151e-05	6.645196967260229e-16	Aque_Aqu2.1.18089-001;Scil_g10793	2.3222255630625573e-12	4.0502953322031525e-25	Aque_Aqu2.1.16571-001;Scil_g10997	1.4059944144213117e-22	0.00031747401633958836																																																
Aque_Aqu2.1.39927-001;Scil_g1970	2.100681945699731e-42	4.6578762203136525e-11										Aque_Aqu2.1.41071-001;Scil_g12539	6.710109806428675e-67	8.241430487581229e-25	Aque_Aqu2.1.29076-001;Scil_g119	1.6735204441251737e-27	2.5611110356484367e-07	Aque_Aqu2.1.31578-001;Scil_g3074	8.586407622992138e-19	7.070029607238678e-32	Aque_Aqu2.1.29076-001;Scil_g119	1.6735204441251737e-27	0.001901008978818068																																																
Aque_Aqu2.1.21084-001;Scil_g9931	5.175422506174251e-16	0.00032366251243630016										Aque_Aqu2.1.27834-001;Scil_g1929	3.1136744770147465e-05	4.624880337967493e-25	Aque_Aqu2.1.27809-001;Scil_g4134	2.3643424405959376e-49	3.6108610440492884e-18	Aque_Aqu2.1.37818-001;Scil_g8569	1.1042169105070999e-65	1.8132812085419042e-29	Aque_Aqu2.1.40911-001;Scil_g6711	0.000617485205402454	2.035576337596752e-07																																																
Aque_Aqu2.1.25578-001;Scil_g9048	9.46692299568766e-12	8.528631185506482e-17										Aque_Aqu2.1.33502-001;Scil_g566	4.333324090497173e-06	1.0031011403911618e-30	Aque_Aqu2.1.34476-001;Scil_g10401	1.1365096649262665e-143	6.491135224355462e-06	Aque_Aqu2.1.44280-001;Scil_g11800	2.5416558571866295e-31	4.373948226814867e-50	Aque_Aqu2.1.39201-001;Scil_g5203	7.815203465075636e-11	1.9802402934204575e-06																																																
Aque_Aqu2.1.36774-001;Scil_g8909	2.2229382265985464e-06	6.545484085017603e-07										Aque_Aqu2.1.38470-001;Scil_g819	0.004861230740791713	5.1695111509787126e-33	Aque_Aqu2.1.21202-001;Scil_g313	0.003244680351007417	1.1137685812544885e-11	Aque_Aqu2.1.37095-001;Scil_g6760	1.7138617390298075e-107	1.5440487202060859e-35	Aque_Aqu2.1.21084-001;Scil_g9931	5.175422506174251e-16	1.2999232381711882e-06																																																
Aque_Aqu2.1.38196-001;Scil_g3312	2.7056507229478046e-24	0.0010380959633686673										Aque_Aqu2.1.37960-001;Scil_g151	8.706435525501074e-27	8.836239759152058e-24	Aque_Aqu2.1.31578-001;Scil_g3074	8.586407622992138e-19	7.189525877623362e-27	Aque_Aqu2.1.21070-001;Scil_g11267	3.312065753504341e-07	3.808039539930843e-38	Aque_Aqu2.1.03528-001;Scil_g2790	2.524224078298844e-07	1.889867594568557e-18																																																
Aque_Aqu2.1.29134-001;Scil_g3738	2.8373595677325286e-12	2.8648540503107372e-43										Aque_Aqu2.1.34889-001;Scil_g928	5.140233485381033e-67	1.1474797430792178e-27	Aque_Aqu2.1.38735-001;Scil_g283	3.575419685973744e-06	2.436182997483594e-16	Aque_Aqu2.1.39927-001;Scil_g1638	2.100681945699731e-42	3.181656618590957e-45	Aque_Aqu2.1.18098-001;Scil_g2206	0.0002927017614354168	1.1405812498951537e-13																																																
Aque_Aqu2.1.27224-001;Scil_g1970	6.85573730359377e-63	4.6578762203136525e-11										Aque_Aqu2.1.42605-001;Scil_g8541	9.509180868415106e-59	1.802478250123522e-21	Aque_Aqu2.1.22415-001;Scil_g848	0.0010952786295129143	1.9643441875080133e-11	Aque_Aqu2.1.27224-001;Scil_g1638	6.85573730359377e-63	3.181656618590957e-45	Aque_Aqu2.1.43558-001;Scil_g9048	3.1472571512040617e-06	4.048815639560096e-15																																																
Aque_Aqu2.1.18098-001;Scil_g2206	0.0002927017614354168	0.0012785850026047498										Aque_Aqu2.1.38605-001;Scil_g12526	1.0933182551060714e-65	6.818993652907717e-28	Aque_Aqu2.1.35749-001;Scil_g2045	1.2546820677197086e-26	4.0043417345198534e-17	Aque_Aqu2.1.36579-001;Scil_g2206	1.3401575227138799e-05	1.0658926288461982e-67	Aque_Aqu2.1.43623-001;Scil_g8784	2.967833146368427e-22	3.909906215008522e-15																																																
Aque_Aqu2.1.28488-001;Scil_g11946	4.308080784192572e-08	2.0010521638227242e-45										Aque_Aqu2.1.18089-001;Scil_g9453	2.3222255630625573e-12	4.690281247167611e-32	Aque_Aqu2.1.38605-001;Scil_g12526	1.0933182551060714e-65	1.0451613863993925e-05	Aque_Aqu2.1.21084-001;Scil_g9931	5.175422506174251e-16	5.901519707974864e-24	Aque_Aqu2.1.29077-001;Scil_g119	3.031435493306638e-15	0.001901008978818068																																																
Aque_Aqu2.1.43558-001;Scil_g9048	3.1472571512040617e-06	8.528631185506482e-17										Aque_Aqu2.1.41072-001;Scil_g9453	1.4923901171103289e-15	4.690281247167611e-32	Aque_Aqu2.1.33737-001;Scil_g6711	0.00010266078310955623	3.2654213040076745e-07	Aque_Aqu2.1.28194-001;Scil_g9453	1.444625855187625e-59	2.6775014578570193e-17	Aque_Aqu2.1.27809-001;Scil_g4134	2.3643424405959376e-49	4.696830817807609e-13																																																
Aque_Aqu2.1.37477-001;Scil_g6529	2.374194499162537e-23	0.007799661776281007										Aque_Aqu2.1.21202-001;Scil_g313	0.003244680351007417	2.092062401703015e-27	Aque_Aqu2.1.42605-001;Scil_g6760	9.509180868415106e-59	3.823161925933004e-20	Aque_Aqu2.1.27224-001;Scil_g2125	6.85573730359377e-63	1.4181657206334714e-43	Aque_Aqu2.1.27224-001;Scil_g1970	6.85573730359377e-63	8.756924050780502e-10																																																
Aque_Aqu2.1.38120-001;Scil_g9161	5.5719593329706205e-11	8.40279199608201e-30										Aque_Aqu2.1.29892-001;Scil_g2790	0.00882540214751287	8.296769419708846e-28	Aque_Aqu2.1.38196-001;Scil_g3312	2.7056507229478046e-24	0.0010546566978719245	Aque_Aqu2.1.21202-001;Scil_g313	0.003244680351007417	1.3882020871878823e-42	Aque_Aqu2.1.33737-001;Scil_g6711	0.00010266078310955623	2.035576337596752e-07																																																
Aque_Aqu2.1.38117-001;Scil_g9161	3.0791084021370375e-13	8.40279199608201e-30										Aque_Aqu2.1.27809-001;Scil_g4134	2.3643424405959376e-49	2.923786661678301e-19	Aque_Aqu2.1.44246-001;Scil_g2125	7.348281244918552e-80	1.7332790933588523e-10	Aque_Aqu2.1.23796-001;Scil_g9973	4.4899166284703606e-08	4.2235186717529214e-24	Aque_Aqu2.1.38196-001;Scil_g3312	2.7056507229478046e-24	0.0005934801235224153																																																
Aque_Aqu2.1.34141-001;Scil_g6573	5.817801590754243e-06	4.309647501655551e-09										Aque_Aqu2.1.43558-001;Scil_g9800	3.1472571512040617e-06	1.0864233259201773e-14	Aque_Aqu2.1.22535-001;Scil_g512	7.166399470023436e-67	1.9072856015215395e-45	Aque_Aqu2.1.41587-001;Scil_g1638	6.284211007424334e-22	3.181656618590957e-45	Aque_Aqu2.1.39927-001;Scil_g1970	2.100681945699731e-42	8.756924050780502e-10																																																
Aque_Aqu2.1.26965-001;Scil_g268	4.721244968823187e-08	5.192168227852604e-09										Aque_Aqu2.1.41587-001;Scil_g2125	6.284211007424334e-22	5.455020930454748e-28	Aque_Aqu2.1.40665-001;Scil_g3312	8.115709961538107e-35	0.0010546566978719245	Aque_Aqu2.1.33737-001;Scil_g6711	0.00010266078310955623	2.1122623823286628e-39	Aque_Aqu2.1.37960-001;Scil_g151	8.706435525501074e-27	8.798529320398064e-06																																																
Aque_Aqu2.1.06909-001;Scil_g5906	0.0010587694104038895	2.594905596609482e-07										Aque_Aqu2.1.23371-001;Scil_g9815	4.669598436086237e-22	3.459435801711999e-26	Aque_Aqu2.1.39927-001;Scil_g2125	2.100681945699731e-42	1.7332790933588523e-10	Aque_Aqu2.1.39784-001;Scil_g9453	1.5219993781510476e-58	2.6775014578570193e-17	Aque_Aqu2.1.21202-001;Scil_g313	0.003244680351007417	4.822239291499991e-06																																																
Aque_Aqu2.1.31388-001;Scil_g6478	0.0006755546556821743	3.3570174565474045e-45										Aque_Aqu2.1.06909-001;Scil_g5906	0.0010587694104038895	4.781739742758265e-21	Aque_Aqu2.1.28194-001;Scil_g9453	1.444625855187625e-59	0.007461381306454181	Aque_Aqu2.1.44246-001;Scil_g1970	7.348281244918552e-80	4.3616741817884815e-27	Aque_Aqu2.1.44246-001;Scil_g2125	7.348281244918552e-80	0.0006283442350134985																																																
Aque_Aqu2.1.41302-001;Scil_g480	3.049277438668542e-10	1.0921696921019744e-05										Aque_Aqu2.1.37477-001;Scil_g6529	2.374194499162537e-23	2.762764982341353e-29	Aque_Aqu2.1.21084-001;Scil_g9931	5.175422506174251e-16	3.030123272373399e-14	Aque_Aqu2.1.27307-001;Scil_g12359	5.4316044416240484e-21	4.0275293583812036e-05	Aque_Aqu2.1.44246-001;Scil_g1970	7.348281244918552e-80	8.756924050780502e-10																																																
Aque_Aqu2.1.04179-001;Scil_g4134	0.003868760252328018	6.473012715760132e-06										Aque_Aqu2.1.24376-001;Scil_g2266	3.214491794611835e-10	1.5624149917777457e-35	Aque_Aqu2.1.37816-001;Scil_g9048	5.351220243248752e-65	7.555197114680055e-11	Aque_Aqu2.1.37477-001;Scil_g6529	2.374194499162537e-23	7.555105195243802e-32	Aque_Aqu2.1.32713-001;Scil_g9048	2.6072070909321647e-14	4.048815639560096e-15																																																
Aque_Aqu2.1.29892-001;Scil_g2790	0.00882540214751287	4.083664010204374e-12										Aque_Aqu2.1.29482-001;Scil_g9453	0.006815611909410816	4.690281247167611e-32	Aque_Aqu2.1.43623-001;Scil_g9453	2.967833146368427e-22	0.007461381306454181	Aque_Aqu2.1.43276-001;Scil_g9048	1.0182416073641277e-129	9.414026616664429e-37	Aque_Aqu2.1.35749-001;Scil_g2045	1.2546820677197086e-26	2.8872576137663887e-12																																																
Aque_Aqu2.1.41587-001;Scil_g1970	6.284211007424334e-22	4.6578762203136525e-11										Aque_Aqu2.1.34140-001;Scil_g7883	8.624609785310953e-08	2.0178790380173826e-33	Aque_Aqu2.1.29077-001;Scil_g119	3.031435493306638e-15	2.5611110356484367e-07	Aque_Aqu2.1.39927-001;Scil_g1970	2.100681945699731e-42	4.3616741817884815e-27	Aque_Aqu2.1.41587-001;Scil_g1638	6.284211007424334e-22	3.0178571557050588e-05																																																
Aque_Aqu2.1.35197-001;Scil_g12865	2.5740157898972076e-06	0.0011807066850151409										Aque_Aqu2.1.24541-001;Scil_g13687	2.344168441479099e-143	1.9469606386252242e-05	Aque_Aqu2.1.37713-001;Scil_g9048	1.7092280498504553e-19	7.555197114680055e-11	Aque_Aqu2.1.34476-001;Scil_g10401	1.1365096649262665e-143	7.928140541623874e-17	Aque_Aqu2.1.27224-001;Scil_g2125	6.85573730359377e-63	0.0006283442350134985																																																
Aque_Aqu2.1.06256-001;Scil_g9747	3.217067992013976e-06	0.004495547438943787										Aque_Aqu2.1.36774-001;Scil_g8909	2.2229382265985464e-06	1.1480397466073116e-30	Aque_Aqu2.1.37082-001;Scil_g10145	2.1405282321111328e-32	3.5340165051278064e-21	Aque_Aqu2.1.37774-001;Scil_g9453	7.700554024937936e-21	2.6775014578570193e-17	Aque_Aqu2.1.37713-001;Scil_g9048	1.7092280498504553e-19	4.048815639560096e-15																																																
												Aque_Aqu2.1.41302-001;Scil_g10741	3.049277438668542e-10	4.241614317621571e-34	Aque_Aqu2.1.41587-001;Scil_g2125	6.284211007424334e-22	1.7332790933588523e-10	Aque_Aqu2.1.43623-001;Scil_g9453	2.967833146368427e-22	2.6775014578570193e-17	Aque_Aqu2.1.28194-001;Scil_g9453	1.444625855187625e-59	1.8298412915637729e-06																																																
												Aque_Aqu2.1.40744-001;Scil_g9836	0.00520906155360265	3.759760267021943e-24	Aque_Aqu2.1.39927-001;Scil_g1970	2.100681945699731e-42	1.0143060835660755e-07	Aque_Aqu2.1.40905-001;Scil_g208	9.527533673684782e-19	1.8779606520682025e-172	Aque_Aqu2.1.37082-001;Scil_g10145	2.1405282321111328e-32	3.772387291277274e-17																																																
